id,table,category_column,mcide,label,versions,version_tokens,status,ontology,concept_id,concept_code,ontology_level,mapping_status,notes
mai248,medication_admin_intermittent,med_group,vasopressor,vasopressor,2.1;3.0,,active,,,,,UNMAPPED,
mai249,medication_admin_intermittent,med_route_category,buccal_sublingual,buccal_sublingual,2.1;3.0,,active,,,,,UNMAPPED,
mai250,medication_admin_intermittent,med_route_category,enteral,enteral,2.1;3.0,,active,,,,,UNMAPPED,
mai251,medication_admin_intermittent,med_route_category,im,im,2.1;3.0,,active,,,,,UNMAPPED,
mai252,medication_admin_intermittent,med_route_category,intrapleural,intrapleural,2.1;3.0,,active,,,,,UNMAPPED,
mai253,medication_admin_intermittent,med_route_category,iv,iv,2.1;3.0,,active,,,,,UNMAPPED,
mai254,medication_admin_intermittent,mar_action_category,given,given,2.1;3.0,,active,,,,,UNMAPPED,
mai255,medication_admin_intermittent,mar_action_category,not_given,not_given,2.1;3.0,,active,,,,,UNMAPPED,
mai256,medication_admin_intermittent,mar_action_category,bolus,bolus,2.1;3.0,,active,,,,,UNMAPPED,
mai257,medication_admin_intermittent,mar_action_category,other,other,2.1;3.0,,active,,,,,UNMAPPED,
mai258,medication_admin_intermittent,mar_action_group,administered,administered,2.1;3.0,,active,,,,,UNMAPPED,
mai259,medication_admin_intermittent,mar_action_group,not_administered,not_administered,2.1;3.0,,active,,,,,UNMAPPED,
mai260,medication_admin_intermittent,mar_action_group,other,other,2.1;3.0,,active,,,,,UNMAPPED,
