id,table,category_column,mcide,label,versions,version_tokens,status,ontology,concept_id,concept_code,ontology_level,mapping_status,notes
mor142,medication_orders,med_category,idecabtagene_vicleucel,Idecabtagene Vicleucel,3.0,,active,,,,,UNMAPPED,
mor143,medication_orders,med_category,imipenem,Imipenem,3.0,,active,,,,,UNMAPPED,
mor144,medication_orders,med_category,imipenem_relebactam,Imipenem Relebactam,3.0,,active,,,,,UNMAPPED,
mor145,medication_orders,med_category,insulin,Insulin,3.0,,active,,,,,UNMAPPED,
mor146,medication_orders,med_category,iobitridol,Iobitridol,3.0,,active,,,,,UNMAPPED,
mor147,medication_orders,med_category,iodixanol,Iodixanol,3.0,,active,,,,,UNMAPPED,
mor148,medication_orders,med_category,iohexol,Iohexol,3.0,,active,,,,,UNMAPPED,
mor149,medication_orders,med_category,iomeprol,Iomeprol,3.0,,active,,,,,UNMAPPED,
mor150,medication_orders,med_category,iopamidol,Iopamidol,3.0,,active,,,,,UNMAPPED,
mor151,medication_orders,med_category,ioversol,Ioversol,3.0,,active,,,,,UNMAPPED,
mor152,medication_orders,med_category,ioxaglate,Ioxaglate,3.0,,active,,,,,UNMAPPED,
mor153,medication_orders,med_category,ipratropium,Ipratropium,3.0,,active,,,,,UNMAPPED,
mor154,medication_orders,med_category,irbesartan,Irbesartan,3.0,,active,,,,,UNMAPPED,
mor155,medication_orders,med_category,irbesartan_hctz,Irbesartan Hctz,3.0,,active,,,,,UNMAPPED,
mor156,medication_orders,med_category,isavuconazole,Isavuconazole,3.0,,active,,,,,UNMAPPED,
mor157,medication_orders,med_category,isavuconazonium,Isavuconazonium,3.0,,active,,,,,UNMAPPED,
mor158,medication_orders,med_category,isoproterenol,Isoproterenol,3.0,,active,,,,,UNMAPPED,
mor159,medication_orders,med_category,itraconazole,Itraconazole,3.0,,active,,,,,UNMAPPED,
mor160,medication_orders,med_category,kanamycin,Kanamycin,3.0,,active,,,,,UNMAPPED,
mor161,medication_orders,med_category,ketamine,Ketamine,3.0,,active,,,,,UNMAPPED,
mor162,medication_orders,med_category,labetalol,Labetalol,3.0,,active,,,,,UNMAPPED,
mor163,medication_orders,med_category,lactated_ringers_solution,Lactated Ringers Solution,3.0,,active,,,,,UNMAPPED,
mor164,medication_orders,med_category,lefamulin,Lefamulin,3.0,,active,,,,,UNMAPPED,
mor165,medication_orders,med_category,levofloxacin,Levofloxacin,3.0,,active,,,,,UNMAPPED,
mor166,medication_orders,med_category,levothyroxine,Levothyroxine,3.0,,active,,,,,UNMAPPED,
mor167,medication_orders,med_category,lidocaine,Lidocaine,3.0,,active,,,,,UNMAPPED,
mor168,medication_orders,med_category,lincomycin,Lincomycin,3.0,,active,,,,,UNMAPPED,
mor169,medication_orders,med_category,linezolid,Linezolid,3.0,,active,,,,,UNMAPPED,
mor170,medication_orders,med_category,linvoseltamab,Linvoseltamab,3.0,,active,,,,,UNMAPPED,
mor171,medication_orders,med_category,liothyronine,Liothyronine,3.0,,active,,,,,UNMAPPED,
mor172,medication_orders,med_category,lisinopril,Lisinopril,3.0,,active,,,,,UNMAPPED,
mor173,medication_orders,med_category,lisinopril_hctz,Lisinopril Hctz,3.0,,active,,,,,UNMAPPED,
mor174,medication_orders,med_category,lisocabtagene_maraleucel,Lisocabtagene Maraleucel,3.0,,active,,,,,UNMAPPED,
mor175,medication_orders,med_category,lorazepam,Lorazepam,3.0,,active,,,,,UNMAPPED,
mor176,medication_orders,med_category,losartan,Losartan,3.0,,active,,,,,UNMAPPED,
mor177,medication_orders,med_category,losartan_hctz,Losartan Hctz,3.0,,active,,,,,UNMAPPED,
mor178,medication_orders,med_category,magnesium_repletion,Magnesium Repletion,3.0,,active,,,,,UNMAPPED,
mor179,medication_orders,med_category,magnesium_sulfate,Magnesium Sulfate,3.0,,active,,,,,UNMAPPED,
mor180,medication_orders,med_category,mannitol,Mannitol,3.0,,active,,,,,UNMAPPED,
mor181,medication_orders,med_category,maribavir,Maribavir,3.0,,active,,,,,UNMAPPED,
mor182,medication_orders,med_category,meropenem,Meropenem,3.0,,active,,,,,UNMAPPED,
mor183,medication_orders,med_category,meropenem_vaborbactam,Meropenem Vaborbactam,3.0,,active,,,,,UNMAPPED,
mor184,medication_orders,med_category,methicillin,Methicillin,3.0,,active,,,,,UNMAPPED,
mor185,medication_orders,med_category,methylene_blue,Methylene Blue,3.0,,active,,,,,UNMAPPED,
mor186,medication_orders,med_category,methylprednisolone,Methylprednisolone,3.0,,active,,,,,UNMAPPED,
mor187,medication_orders,med_category,metrizamide,Metrizamide,3.0,,active,,,,,UNMAPPED,
mor188,medication_orders,med_category,metronidazole,Metronidazole,3.0,,active,,,,,UNMAPPED,
mor189,medication_orders,med_category,mezlocillin,Mezlocillin,3.0,,active,,,,,UNMAPPED,
mor190,medication_orders,med_category,micafungin,Micafungin,3.0,,active,,,,,UNMAPPED,
mor191,medication_orders,med_category,micafungin_posaconazole_voriconazole,Micafungin Posaconazole Voriconazole,3.0,,active,,,,,UNMAPPED,
mor192,medication_orders,med_category,midazolam,Midazolam,3.0,,active,,,,,UNMAPPED,
mor193,medication_orders,med_category,milrinone,Milrinone,3.0,,active,,,,,UNMAPPED,
mor194,medication_orders,med_category,minocycline,Minocycline,3.0,,active,,,,,UNMAPPED,
mor195,medication_orders,med_category,moexipril,Moexipril,3.0,,active,,,,,UNMAPPED,
mor196,medication_orders,med_category,morphine,Morphine,3.0,,active,,,,,UNMAPPED,
mor197,medication_orders,med_category,mosunetuzumab,Mosunetuzumab,3.0,,active,,,,,UNMAPPED,
mor198,medication_orders,med_category,moxifloxacin,Moxifloxacin,3.0,,active,,,,,UNMAPPED,
mor199,medication_orders,med_category,nafcillin,Nafcillin,3.0,,active,,,,,UNMAPPED,
mor200,medication_orders,med_category,naloxone,Naloxone,3.0,,active,,,,,UNMAPPED,
mor201,medication_orders,med_category,nicardipine,Nicardipine,3.0,,active,,,,,UNMAPPED,
mor202,medication_orders,med_category,nitric_oxide,Nitric Oxide,3.0,,active,,,,,UNMAPPED,
mor203,medication_orders,med_category,nitrofurantoin,Nitrofurantoin,3.0,,active,,,,,UNMAPPED,
mor204,medication_orders,med_category,nitroglycerin,Nitroglycerin,3.0,,active,,,,,UNMAPPED,
mor205,medication_orders,med_category,nitroprusside,Nitroprusside,3.0,,active,,,,,UNMAPPED,
mor206,medication_orders,med_category,norepinephrine,Norepinephrine,3.0,,active,,,,,UNMAPPED,
mor207,medication_orders,med_category,norfloxacin,Norfloxacin,3.0,,active,,,,,UNMAPPED,
mor208,medication_orders,med_category,nystatin,Nystatin,3.0,,active,,,,,UNMAPPED,
mor209,medication_orders,med_category,octreotide,Octreotide,3.0,,active,,,,,UNMAPPED,
mor210,medication_orders,med_category,ofloxacin,Ofloxacin,3.0,,active,,,,,UNMAPPED,
mor211,medication_orders,med_category,olanzapine,Olanzapine,3.0,,active,,,,,UNMAPPED,
mor212,medication_orders,med_category,olmesartan,Olmesartan,3.0,,active,,,,,UNMAPPED,
mor213,medication_orders,med_category,olmesartan_hctz,Olmesartan Hctz,3.0,,active,,,,,UNMAPPED,
mor214,medication_orders,med_category,omadacycline,Omadacycline,3.0,,active,,,,,UNMAPPED,
mor215,medication_orders,med_category,oritavancin,Oritavancin,3.0,,active,,,,,UNMAPPED,
mor216,medication_orders,med_category,oseltamivir,Oseltamivir,3.0,,active,,,,,UNMAPPED,
mor217,medication_orders,med_category,oxacillin,Oxacillin,3.0,,active,,,,,UNMAPPED,
mor218,medication_orders,med_category,oxycodone,Oxycodone,3.0,,active,,,,,UNMAPPED,
mor219,medication_orders,med_category,oxytocin,Oxytocin,3.0,,active,,,,,UNMAPPED,
mor220,medication_orders,med_category,pantoprazole,Pantoprazole,3.0,,active,,,,,UNMAPPED,
mor221,medication_orders,med_category,papaverine,Papaverine,3.0,,active,,,,,UNMAPPED,
mor222,medication_orders,med_category,penicillin,Penicillin,3.0,,active,,,,,UNMAPPED,
mor223,medication_orders,med_category,pentobarbital,Pentobarbital,3.0,,active,,,,,UNMAPPED,
mor224,medication_orders,med_category,peramivir,Peramivir,3.0,,active,,,,,UNMAPPED,
mor225,medication_orders,med_category,perindopril,Perindopril,3.0,,active,,,,,UNMAPPED,
mor226,medication_orders,med_category,perindopril_amlodipine,Perindopril Amlodipine,3.0,,active,,,,,UNMAPPED,
mor227,medication_orders,med_category,phentolamine,Phentolamine,3.0,,active,,,,,UNMAPPED,
mor228,medication_orders,med_category,phenylephrine,Phenylephrine,3.0,,active,,,,,UNMAPPED,
mor229,medication_orders,med_category,phosphate_repletion,Phosphate Repletion,3.0,,active,,,,,UNMAPPED,
mor230,medication_orders,med_category,piperacillin_tazobactam,Piperacillin Tazobactam,3.0,,active,,,,,UNMAPPED,
