id,table,category_column,mcide,label,versions,version_tokens,status,ontology,concept_id,concept_code,ontology_level,mapping_status,notes
mcl431,microbiology_culture,organism_category,porphyromonas_sp,porphyromonas_sp,2.1;3.0,,active,,,,,UNMAPPED,
mcl432,microbiology_culture,organism_category,prevotella_bivia,prevotella_bivia,2.1;3.0,,active,,,,,UNMAPPED,
mcl433,microbiology_culture,organism_category,prevotella_buccae,prevotella_buccae,2.1;3.0,,active,,,,,UNMAPPED,
mcl434,microbiology_culture,organism_category,prevotella_denticola,prevotella_denticola,2.1;3.0,,active,,,,,UNMAPPED,
mcl435,microbiology_culture,organism_category,prevotella_disiens,prevotella_disiens,2.1;3.0,,active,,,,,UNMAPPED,
mcl436,microbiology_culture,organism_category,prevotella_intermedia,prevotella_intermedia,2.1;3.0,,active,,,,,UNMAPPED,
mcl437,microbiology_culture,organism_category,prevotella_melaninogenica,prevotella_melaninogenica,2.1;3.0,,active,,,,,UNMAPPED,
mcl438,microbiology_culture,organism_category,prevotella_nigrescens,prevotella_nigrescens,2.1;3.0,,active,,,,,UNMAPPED,
mcl439,microbiology_culture,organism_category,prevotella_oralis,prevotella_oralis,2.1;3.0,,active,,,,,UNMAPPED,
mcl440,microbiology_culture,organism_category,prevotella_oris,prevotella_oris,2.1;3.0,,active,,,,,UNMAPPED,
mcl441,microbiology_culture,organism_category,prevotella_sp,prevotella_sp,2.1;3.0,,active,,,,,UNMAPPED,
mcl442,microbiology_culture,organism_category,propionibacterium_acnes,propionibacterium_acnes,2.1;3.0,,active,,,,,UNMAPPED,
mcl443,microbiology_culture,organism_category,propionibacterium_avidum,propionibacterium_avidum,2.1;3.0,,active,,,,,UNMAPPED,
mcl444,microbiology_culture,organism_category,propionibacterium_granulosum,propionibacterium_granulosum,2.1;3.0,,active,,,,,UNMAPPED,
mcl445,microbiology_culture,organism_category,propionibacterium_sp,propionibacterium_sp,2.1;3.0,,active,,,,,UNMAPPED,
mcl446,microbiology_culture,organism_category,proteus_mirabilis,proteus_mirabilis,2.1;3.0,,active,,,,,UNMAPPED,
mcl447,microbiology_culture,organism_category,proteus_penneri,proteus_penneri,2.1;3.0,,active,,,,,UNMAPPED,
mcl448,microbiology_culture,organism_category,proteus_sp,proteus_sp,2.1;3.0,,active,,,,,UNMAPPED,
mcl449,microbiology_culture,organism_category,proteus_vulgaris,proteus_vulgaris,2.1;3.0,,active,,,,,UNMAPPED,
mcl450,microbiology_culture,organism_category,providencia_alcalifaciens,providencia_alcalifaciens,2.1;3.0,,active,,,,,UNMAPPED,
mcl451,microbiology_culture,organism_category,providencia_rettgeri,providencia_rettgeri,2.1;3.0,,active,,,,,UNMAPPED,
mcl452,microbiology_culture,organism_category,providencia_sp,providencia_sp,2.1;3.0,,active,,,,,UNMAPPED,
mcl453,microbiology_culture,organism_category,providencia_stuartii,providencia_stuartii,2.1;3.0,,active,,,,,UNMAPPED,
mcl454,microbiology_culture,organism_category,pseudallescheria_boydii,pseudallescheria_boydii,2.1;3.0,,active,,,,,UNMAPPED,
mcl455,microbiology_culture,organism_category,pseudoglutamicibacter_cumminsii,pseudoglutamicibacter_cumminsii,2.1;3.0,,active,,,,,UNMAPPED,
mcl456,microbiology_culture,organism_category,pseudomonas_aeruginosa,pseudomonas_aeruginosa,2.1;3.0,,active,,,,,UNMAPPED,
mcl457,microbiology_culture,organism_category,pseudomonas_alcaligenes,pseudomonas_alcaligenes,2.1;3.0,,active,,,,,UNMAPPED,
mcl458,microbiology_culture,organism_category,pseudomonas_fluorescens,pseudomonas_fluorescens,2.1;3.0,,active,,,,,UNMAPPED,
mcl459,microbiology_culture,organism_category,pseudomonas_luteola,pseudomonas_luteola,2.1;3.0,,active,,,,,UNMAPPED,
mcl460,microbiology_culture,organism_category,pseudomonas_mendocina,pseudomonas_mendocina,2.1;3.0,,active,,,,,UNMAPPED,
mcl461,microbiology_culture,organism_category,pseudomonas_oryzihabitans,pseudomonas_oryzihabitans,2.1;3.0,,active,,,,,UNMAPPED,
mcl462,microbiology_culture,organism_category,pseudomonas_putida,pseudomonas_putida,2.1;3.0,,active,,,,,UNMAPPED,
mcl463,microbiology_culture,organism_category,pseudomonas_sp,pseudomonas_sp,2.1;3.0,,active,,,,,UNMAPPED,
mcl464,microbiology_culture,organism_category,pseudomonas_stutzeri,pseudomonas_stutzeri,2.1;3.0,,active,,,,,UNMAPPED,
mcl465,microbiology_culture,organism_category,psychrobacter_phenylpyruvicus,psychrobacter_phenylpyruvicus,2.1;3.0,,active,,,,,UNMAPPED,
mcl466,microbiology_culture,organism_category,psychrobacter_sp,psychrobacter_sp,2.1;3.0,,active,,,,,UNMAPPED,
mcl467,microbiology_culture,organism_category,purpureocillium_lilacinum,purpureocillium_lilacinum,2.1;3.0,,active,,,,,UNMAPPED,
mcl468,microbiology_culture,organism_category,rahnella_aquatilis,rahnella_aquatilis,2.1;3.0,,active,,,,,UNMAPPED,
mcl469,microbiology_culture,organism_category,rahnella_sp,rahnella_sp,2.1;3.0,,active,,,,,UNMAPPED,
mcl470,microbiology_culture,organism_category,ralstonia_mannitolilytica,ralstonia_mannitolilytica,2.1;3.0,,active,,,,,UNMAPPED,
mcl471,microbiology_culture,organism_category,ralstonia_pickettii,ralstonia_pickettii,2.1;3.0,,active,,,,,UNMAPPED,
mcl472,microbiology_culture,organism_category,ralstonia_sp,ralstonia_sp,2.1;3.0,,active,,,,,UNMAPPED,
mcl473,microbiology_culture,organism_category,raoultella_ornithinolytica,raoultella_ornithinolytica,2.1;3.0,,active,,,,,UNMAPPED,
mcl474,microbiology_culture,organism_category,raoultella_planticola,raoultella_planticola,2.1;3.0,,active,,,,,UNMAPPED,
mcl475,microbiology_culture,organism_category,raoultella_sp,raoultella_sp,2.1;3.0,,active,,,,,UNMAPPED,
mcl476,microbiology_culture,organism_category,rhinocladiella_sp,rhinocladiella_sp,2.1;3.0,,active,,,,,UNMAPPED,
mcl477,microbiology_culture,organism_category,rhizobium_radiobacter,rhizobium_radiobacter,2.1;3.0,,active,,,,,UNMAPPED,
mcl478,microbiology_culture,organism_category,rhizobium_sp,rhizobium_sp,2.1;3.0,,active,,,,,UNMAPPED,
mcl479,microbiology_culture,organism_category,rhizomucor_pusillus,rhizomucor_pusillus,2.1;3.0,,active,,,,,UNMAPPED,
mcl480,microbiology_culture,organism_category,rhizomucor_sp,rhizomucor_sp,2.1;3.0,,active,,,,,UNMAPPED,
mcl481,microbiology_culture,organism_category,rhizopus_sp,rhizopus_sp,2.1;3.0,,active,,,,,UNMAPPED,
mcl482,microbiology_culture,organism_category,rhodococcus_sp,rhodococcus_sp,2.1;3.0,,active,,,,,UNMAPPED,
mcl483,microbiology_culture,organism_category,rhodotorula_mucilaginosa,rhodotorula_mucilaginosa,2.1;3.0,,active,,,,,UNMAPPED,
mcl484,microbiology_culture,organism_category,rhodotorula_sp,rhodotorula_sp,2.1;3.0,,active,,,,,UNMAPPED,
mcl485,microbiology_culture,organism_category,roseomonas_sp,roseomonas_sp,2.1;3.0,,active,,,,,UNMAPPED,
mcl486,microbiology_culture,organism_category,rothia_dentocariosa,rothia_dentocariosa,2.1;3.0,,active,,,,,UNMAPPED,
mcl487,microbiology_culture,organism_category,rothia_mucilaginosa,rothia_mucilaginosa,2.1;3.0,,active,,,,,UNMAPPED,
mcl488,microbiology_culture,organism_category,rothia_sp,rothia_sp,2.1;3.0,,active,,,,,UNMAPPED,
mcl489,microbiology_culture,organism_category,saccharomyces_cerevisiae,saccharomyces_cerevisiae,2.1;3.0,,active,,,,,UNMAPPED,
mcl490,microbiology_culture,organism_category,saccharomyces_sp,saccharomyces_sp,2.1;3.0,,active,,,,,UNMAPPED,
mcl491,microbiology_culture,organism_category,salmonella_enterica,salmonella_enterica,2.1;3.0,,active,,,,,UNMAPPED,
mcl492,microbiology_culture,organism_category,salmonella_enteritidis,salmonella_enteritidis,2.1;3.0,,active,,,,,UNMAPPED,
mcl493,microbiology_culture,organism_category,salmonella_paratyphi,salmonella_paratyphi,2.1;3.0,,active,,,,,UNMAPPED,
mcl494,microbiology_culture,organism_category,salmonella_sp,salmonella_sp,2.1;3.0,,active,,,,,UNMAPPED,
mcl495,microbiology_culture,organism_category,saprochaete_capitata,saprochaete_capitata,2.1;3.0,,active,,,,,UNMAPPED,
mcl496,microbiology_culture,organism_category,saprochaete_sp,saprochaete_sp,2.1;3.0,,active,,,,,UNMAPPED,
mcl497,microbiology_culture,organism_category,scedosporium_apiospermum,scedosporium_apiospermum,2.1;3.0,,active,,,,,UNMAPPED,
mcl498,microbiology_culture,organism_category,scopulariopsis_brevicaulis,scopulariopsis_brevicaulis,2.1;3.0,,active,,,,,UNMAPPED,
mcl499,microbiology_culture,organism_category,scopulariopsis_sp,scopulariopsis_sp,2.1;3.0,,active,,,,,UNMAPPED,
mcl500,microbiology_culture,organism_category,serratia_fonticola,serratia_fonticola,2.1;3.0,,active,,,,,UNMAPPED,
mcl501,microbiology_culture,organism_category,serratia_liquefaciens,serratia_liquefaciens,2.1;3.0,,active,,,,,UNMAPPED,
mcl502,microbiology_culture,organism_category,serratia_marcescens,serratia_marcescens,2.1;3.0,,active,,,,,UNMAPPED,
mcl503,microbiology_culture,organism_category,serratia_odorifera,serratia_odorifera,2.1;3.0,,active,,,,,UNMAPPED,
mcl504,microbiology_culture,organism_category,serratia_rubidaea,serratia_rubidaea,2.1;3.0,,active,,,,,UNMAPPED,
mcl505,microbiology_culture,organism_category,serratia_sp,serratia_sp,2.1;3.0,,active,,,,,UNMAPPED,
mcl506,microbiology_culture,organism_category,shewanella_putrefaciens,shewanella_putrefaciens,2.1;3.0,,active,,,,,UNMAPPED,
mcl507,microbiology_culture,organism_category,shewanella_sp,shewanella_sp,2.1;3.0,,active,,,,,UNMAPPED,
mcl508,microbiology_culture,organism_category,shigella_sonnei,shigella_sonnei,2.1;3.0,,active,,,,,UNMAPPED,
mcl509,microbiology_culture,organism_category,slackia_exigua,slackia_exigua,2.1;3.0,,active,,,,,UNMAPPED,
mcl510,microbiology_culture,organism_category,sphingomonas_paucimobilis,sphingomonas_paucimobilis,2.1;3.0,,active,,,,,UNMAPPED,
mcl511,microbiology_culture,organism_category,sphingomonas_sp,sphingomonas_sp,2.1;3.0,,active,,,,,UNMAPPED,
mcl512,microbiology_culture,organism_category,sporobolomyces_salmonicolor,sporobolomyces_salmonicolor,2.1;3.0,,active,,,,,UNMAPPED,
mcl513,microbiology_culture,organism_category,staphylococcus_aureus,staphylococcus_aureus,2.1;3.0,,active,,,,,UNMAPPED,
mcl514,microbiology_culture,organism_category,staphylococcus_auricularis,staphylococcus_auricularis,2.1;3.0,,active,,,,,UNMAPPED,
mcl515,microbiology_culture,organism_category,staphylococcus_capitis,staphylococcus_capitis,2.1;3.0,,active,,,,,UNMAPPED,
mcl516,microbiology_culture,organism_category,staphylococcus_caprae,staphylococcus_caprae,2.1;3.0,,active,,,,,UNMAPPED,
mcl517,microbiology_culture,organism_category,staphylococcus_carnosus,staphylococcus_carnosus,2.1;3.0,,active,,,,,UNMAPPED,
mcl518,microbiology_culture,organism_category,staphylococcus_coagneg,staphylococcus_coagneg,2.1;3.0,,active,,,,,UNMAPPED,
mcl519,microbiology_culture,organism_category,staphylococcus_cohnii,staphylococcus_cohnii,2.1;3.0,,active,,,,,UNMAPPED,
mcl520,microbiology_culture,organism_category,staphylococcus_epidermidis,staphylococcus_epidermidis,2.1;3.0,,active,,,,,UNMAPPED,
mcl521,microbiology_culture,organism_category,staphylococcus_haemolyticus,staphylococcus_haemolyticus,2.1;3.0,,active,,,,,UNMAPPED,
mcl522,microbiology_culture,organism_category,staphylococcus_hominis,staphylococcus_hominis,2.1;3.0,,active,,,,,UNMAPPED,
mcl523,microbiology_culture,organism_category,staphylococcus_lugdunensis,staphylococcus_lugdunensis,2.1;3.0,,active,,,,,UNMAPPED,
mcl524,microbiology_culture,organism_category,staphylococcus_pasteuri,staphylococcus_pasteuri,2.1;3.0,,active,,,,,UNMAPPED,
mcl525,microbiology_culture,organism_category,staphylococcus_pettenkoferi,staphylococcus_pettenkoferi,2.1;3.0,,active,,,,,UNMAPPED,
mcl526,microbiology_culture,organism_category,staphylococcus_pseudintermedius,staphylococcus_pseudintermedius,2.1;3.0,,active,,,,,UNMAPPED,
mcl527,microbiology_culture,organism_category,staphylococcus_saccharolyticus,staphylococcus_saccharolyticus,2.1;3.0,,active,,,,,UNMAPPED,
mcl528,microbiology_culture,organism_category,staphylococcus_saprophyticus,staphylococcus_saprophyticus,2.1;3.0,,active,,,,,UNMAPPED,
mcl529,microbiology_culture,organism_category,staphylococcus_schleiferi,staphylococcus_schleiferi,2.1;3.0,,active,,,,,UNMAPPED,
mcl530,microbiology_culture,organism_category,staphylococcus_sciuri,staphylococcus_sciuri,2.1;3.0,,active,,,,,UNMAPPED,
mcl531,microbiology_culture,organism_category,staphylococcus_simulans,staphylococcus_simulans,2.1;3.0,,active,,,,,UNMAPPED,
mcl532,microbiology_culture,organism_category,staphylococcus_sp,staphylococcus_sp,2.1;3.0,,active,,,,,UNMAPPED,
mcl533,microbiology_culture,organism_category,staphylococcus_warneri,staphylococcus_warneri,2.1;3.0,,active,,,,,UNMAPPED,
mcl534,microbiology_culture,organism_category,staphylococcus_xylosus,staphylococcus_xylosus,2.1;3.0,,active,,,,,UNMAPPED,
mcl535,microbiology_culture,organism_category,stenotrophomonas_maltophilia,stenotrophomonas_maltophilia,2.1;3.0,,active,,,,,UNMAPPED,
mcl536,microbiology_culture,organism_category,stenotrophomonas_rhizophila,stenotrophomonas_rhizophila,2.1;3.0,,active,,,,,UNMAPPED,
mcl537,microbiology_culture,organism_category,stenotrophomonas_sp,stenotrophomonas_sp,2.1;3.0,,active,,,,,UNMAPPED,
mcl538,microbiology_culture,organism_category,streptococcus_agalactiae,streptococcus_agalactiae,2.1;3.0,,active,,,,,UNMAPPED,
mcl539,microbiology_culture,organism_category,streptococcus_alphahemolytic,streptococcus_alphahemolytic,2.1;3.0,,active,,,,,UNMAPPED,
mcl540,microbiology_culture,organism_category,streptococcus_anginosus,streptococcus_anginosus,2.1;3.0,,active,,,,,UNMAPPED,
mcl541,microbiology_culture,organism_category,streptococcus_bovis,streptococcus_bovis,2.1;3.0,,active,,,,,UNMAPPED,
mcl542,microbiology_culture,organism_category,streptococcus_canis,streptococcus_canis,2.1;3.0,,active,,,,,UNMAPPED,
mcl543,microbiology_culture,organism_category,streptococcus_constellatus,streptococcus_constellatus,2.1;3.0,,active,,,,,UNMAPPED,
mcl544,microbiology_culture,organism_category,streptococcus_cristatus,streptococcus_cristatus,2.1;3.0,,active,,,,,UNMAPPED,
mcl545,microbiology_culture,organism_category,streptococcus_dysgalactiae,streptococcus_dysgalactiae,2.1;3.0,,active,,,,,UNMAPPED,
mcl546,microbiology_culture,organism_category,streptococcus_equinus,streptococcus_equinus,2.1;3.0,,active,,,,,UNMAPPED,
mcl547,microbiology_culture,organism_category,streptococcus_gallolyticus,streptococcus_gallolyticus,2.1;3.0,,active,,,,,UNMAPPED,
mcl548,microbiology_culture,organism_category,streptococcus_gordonii,streptococcus_gordonii,2.1;3.0,,active,,,,,UNMAPPED,
mcl549,microbiology_culture,organism_category,streptococcus_infantarius,streptococcus_infantarius,2.1;3.0,,active,,,,,UNMAPPED,
mcl550,microbiology_culture,organism_category,streptococcus_intermedius,streptococcus_intermedius,2.1;3.0,,active,,,,,UNMAPPED,
mcl551,microbiology_culture,organism_category,streptococcus_mitis,streptococcus_mitis,2.1;3.0,,active,,,,,UNMAPPED,
mcl552,microbiology_culture,organism_category,streptococcus_mutans,streptococcus_mutans,2.1;3.0,,active,,,,,UNMAPPED,
mcl553,microbiology_culture,organism_category,streptococcus_nonhemolytic,streptococcus_nonhemolytic,2.1;3.0,,active,,,,,UNMAPPED,
mcl554,microbiology_culture,organism_category,streptococcus_parasanguinis,streptococcus_parasanguinis,2.1;3.0,,active,,,,,UNMAPPED,
mcl555,microbiology_culture,organism_category,streptococcus_pneumoniae,streptococcus_pneumoniae,2.1;3.0,,active,,,,,UNMAPPED,
mcl556,microbiology_culture,organism_category,streptococcus_pseudoporcinus,streptococcus_pseudoporcinus,2.1;3.0,,active,,,,,UNMAPPED,
mcl557,microbiology_culture,organism_category,streptococcus_pyogenes,streptococcus_pyogenes,2.1;3.0,,active,,,,,UNMAPPED,
mcl558,microbiology_culture,organism_category,streptococcus_salivarius,streptococcus_salivarius,2.1;3.0,,active,,,,,UNMAPPED,
mcl559,microbiology_culture,organism_category,streptococcus_sanguinis,streptococcus_sanguinis,2.1;3.0,,active,,,,,UNMAPPED,
mcl560,microbiology_culture,organism_category,streptococcus_sp,streptococcus_sp,2.1;3.0,,active,,,,,UNMAPPED,
mcl561,microbiology_culture,organism_category,streptococcus_viridans,streptococcus_viridans,2.1;3.0,,active,,,,,UNMAPPED,
mcl562,microbiology_culture,organism_category,streptomyces_griseus,streptomyces_griseus,2.1;3.0,,active,,,,,UNMAPPED,
mcl563,microbiology_culture,organism_category,streptomyces_sp,streptomyces_sp,2.1;3.0,,active,,,,,UNMAPPED,
mcl564,microbiology_culture,organism_category,sutterella_sp,sutterella_sp,2.1;3.0,,active,,,,,UNMAPPED,
mcl565,microbiology_culture,organism_category,syncephalastrum_sp,syncephalastrum_sp,2.1;3.0,,active,,,,,UNMAPPED,
mcl566,microbiology_culture,organism_category,teichospora_sp,teichospora_sp,2.1;3.0,,active,,,,,UNMAPPED,
mcl567,microbiology_culture,organism_category,tissierella_praeacuta,tissierella_praeacuta,2.1;3.0,,active,,,,,UNMAPPED,
mcl568,microbiology_culture,organism_category,trichoderma_sp,trichoderma_sp,2.1;3.0,,active,,,,,UNMAPPED,
mcl569,microbiology_culture,organism_category,trichophyton_rubrum,trichophyton_rubrum,2.1;3.0,,active,,,,,UNMAPPED,
mcl570,microbiology_culture,organism_category,trichophyton_tonsurans,trichophyton_tonsurans,2.1;3.0,,active,,,,,UNMAPPED,
mcl571,microbiology_culture,organism_category,trichosporon_asahii,trichosporon_asahii,2.1;3.0,,active,,,,,UNMAPPED,
mcl572,microbiology_culture,organism_category,trichosporon_sp,trichosporon_sp,2.1;3.0,,active,,,,,UNMAPPED,
mcl573,microbiology_culture,organism_category,trueperella_bernardiae,trueperella_bernardiae,2.1;3.0,,active,,,,,UNMAPPED,
mcl574,microbiology_culture,organism_category,trueperella_sp,trueperella_sp,2.1;3.0,,active,,,,,UNMAPPED,
mcl575,microbiology_culture,organism_category,tuberculosis_nos_afb_kochbacillus,tuberculosis_nos_afb_kochbacillus,2.1;3.0,,active,,,,,UNMAPPED,
mcl576,microbiology_culture,organism_category,turicella_otitidis,turicella_otitidis,2.1;3.0,,active,,,,,UNMAPPED,
mcl577,microbiology_culture,organism_category,vagococcus_fluvialis,vagococcus_fluvialis,2.1;3.0,,active,,,,,UNMAPPED,
mcl578,microbiology_culture,organism_category,veillonella_sp,veillonella_sp,2.1;3.0,,active,,,,,UNMAPPED,
mcl579,microbiology_culture,organism_category,verticillium_sp,verticillium_sp,2.1;3.0,,active,,,,,UNMAPPED,
mcl580,microbiology_culture,organism_category,vibrio_sp,vibrio_sp,2.1;3.0,,active,,,,,UNMAPPED,
mcl581,microbiology_culture,organism_category,virus_other,virus_other,2.1;3.0,,active,,,,,UNMAPPED,
mcl582,microbiology_culture,organism_category,weeksella_sp,weeksella_sp,2.1;3.0,,active,,,,,UNMAPPED,
mcl583,microbiology_culture,organism_category,weeksella_virosa,weeksella_virosa,2.1;3.0,,active,,,,,UNMAPPED,
mcl584,microbiology_culture,organism_category,weissella_confusa,weissella_confusa,2.1;3.0,,active,,,,,UNMAPPED,
mcl585,microbiology_culture,organism_category,weissella_sp,weissella_sp,2.1;3.0,,active,,,,,UNMAPPED,
mcl586,microbiology_culture,organism_category,xanthomonas_sp,xanthomonas_sp,2.1;3.0,,active,,,,,UNMAPPED,
mcl587,microbiology_culture,organism_category,yeast,yeast,2.1;3.0,,active,,,,,UNMAPPED,
mcl588,microbiology_culture,organism_category,zygomycete_sp,zygomycete_sp,2.1;3.0,,active,,,,,UNMAPPED,
mcl589,microbiology_culture,organism_category,clostridium_difficile,clostridium_difficile,2.1,,deprecated,,,,,UNMAPPED,merged into 3.0 'clostridioides_difficile'
mcl590,microbiology_culture,organism_category,staphyloccocus_coagneg,staphyloccocus_coagneg,2.1,,deprecated,,,,,UNMAPPED,merged into 3.0 'staphylococcus_coagneg'
mcl591,microbiology_culture,organism_group,acinetobacter,acinetobacter,2.1;3.0,,active,,,,,UNMAPPED,
mcl592,microbiology_culture,organism_group,adenovirus,adenovirus,2.1;3.0,,active,,,,,UNMAPPED,
mcl593,microbiology_culture,organism_group,agrobacterium_radiobacter,agrobacterium_radiobacter,2.1;3.0,,active,,,,,UNMAPPED,
mcl594,microbiology_culture,organism_group,alcaligenes_xylosoxidans,alcaligenes_xylosoxidans,2.1;3.0,,active,,,,,UNMAPPED,
mcl595,microbiology_culture,organism_group,amebiasis,amebiasis,2.1;3.0,,active,,,,,UNMAPPED,
mcl596,microbiology_culture,organism_group,anaerobes_wo_bacteroides_clostridium,anaerobes_wo_bacteroides_clostridium,2.1;3.0,,active,,,,,UNMAPPED,
mcl597,microbiology_culture,organism_group,aspergillus_nos,aspergillus_nos,2.1;3.0,,active,,,,,UNMAPPED,
mcl598,microbiology_culture,organism_group,aspergillus_flavus,aspergillus_flavus,2.1;3.0,,active,,,,,UNMAPPED,
mcl599,microbiology_culture,organism_group,aspergillus_fumigatus,aspergillus_fumigatus,2.1;3.0,,active,,,,,UNMAPPED,
mcl600,microbiology_culture,organism_group,aspergillus_niger,aspergillus_niger,2.1;3.0,,active,,,,,UNMAPPED,
mcl601,microbiology_culture,organism_group,bacillus,bacillus,2.1;3.0,,active,,,,,UNMAPPED,
mcl602,microbiology_culture,organism_group,bacteria_other,bacteria_other,2.1;3.0,,active,,,,,UNMAPPED,
mcl603,microbiology_culture,organism_group,bacteroides,bacteroides,2.1;3.0,,active,,,,,UNMAPPED,
mcl604,microbiology_culture,organism_group,borrelia,borrelia,2.1;3.0,,active,,,,,UNMAPPED,
mcl605,microbiology_culture,organism_group,branhamelia_moraxella_catarrhalis,branhamelia_moraxella_catarrhalis,2.1;3.0,,active,,,,,UNMAPPED,
mcl606,microbiology_culture,organism_group,campylobacter,campylobacter,2.1;3.0,,active,,,,,UNMAPPED,
mcl607,microbiology_culture,organism_group,candida_albicans,candida_albicans,2.1;3.0,,active,,,,,UNMAPPED,
mcl608,microbiology_culture,organism_group,candida_krusei,candida_krusei,2.1;3.0,,active,,,,,UNMAPPED,
mcl609,microbiology_culture,organism_group,candida_nos,candida_nos,2.1;3.0,,active,,,,,UNMAPPED,
mcl610,microbiology_culture,organism_group,candida_parapsilosis,candida_parapsilosis,2.1;3.0,,active,,,,,UNMAPPED,
mcl611,microbiology_culture,organism_group,candida_tropicalis,candida_tropicalis,2.1;3.0,,active,,,,,UNMAPPED,
mcl612,microbiology_culture,organism_group,chlamydia,chlamydia,2.1;3.0,,active,,,,,UNMAPPED,
mcl613,microbiology_culture,organism_group,citrobacter,citrobacter,2.1;3.0,,active,,,,,UNMAPPED,
mcl614,microbiology_culture,organism_group,clostridium_difficile,clostridium_difficile,2.1;3.0,,active,,,,,UNMAPPED,
mcl615,microbiology_culture,organism_group,clostridium_wo_difficile,clostridium_wo_difficile,2.1;3.0,,active,,,,,UNMAPPED,
mcl616,microbiology_culture,organism_group,corynebacterium,corynebacterium,2.1;3.0,,active,,,,,UNMAPPED,
mcl617,microbiology_culture,organism_group,coxiella,coxiella,2.1;3.0,,active,,,,,UNMAPPED,
mcl618,microbiology_culture,organism_group,cryptococcus,cryptococcus,2.1;3.0,,active,,,,,UNMAPPED,
mcl619,microbiology_culture,organism_group,cryptosporidium,cryptosporidium,2.1;3.0,,active,,,,,UNMAPPED,
mcl620,microbiology_culture,organism_group,cytomegalovirus,cytomegalovirus,2.1;3.0,,active,,,,,UNMAPPED,
mcl621,microbiology_culture,organism_group,echinoco_ocalcyst,echinoco_ocalcyst,2.1;3.0,,active,,,,,UNMAPPED,
mcl622,microbiology_culture,organism_group,enterobacter,enterobacter,2.1;3.0,,active,,,,,UNMAPPED,
mcl623,microbiology_culture,organism_group,enterococcus,enterococcus,2.1;3.0,,active,,,,,UNMAPPED,
mcl624,microbiology_culture,organism_group,enterovirus,enterovirus,2.1;3.0,,active,,,,,UNMAPPED,
mcl625,microbiology_culture,organism_group,epstein_barr_virus,epstein_barr_virus,2.1;3.0,,active,,,,,UNMAPPED,
mcl626,microbiology_culture,organism_group,escherichia,escherichia,2.1;3.0,,active,,,,,UNMAPPED,
mcl627,microbiology_culture,organism_group,flavimonas_oryzihabitans,flavimonas_oryzihabitans,2.1;3.0,,active,,,,,UNMAPPED,
mcl628,microbiology_culture,organism_group,flavobacterium,flavobacterium,2.1;3.0,,active,,,,,UNMAPPED,
mcl629,microbiology_culture,organism_group,fungus_other,fungus_other,2.1;3.0,,active,,,,,UNMAPPED,
mcl630,microbiology_culture,organism_group,fusarium,fusarium,2.1;3.0,,active,,,,,UNMAPPED,
mcl631,microbiology_culture,organism_group,fusobacterium_nucleatum,fusobacterium_nucleatum,2.1;3.0,,active,,,,,UNMAPPED,
mcl632,microbiology_culture,organism_group,giardia,giardia,2.1;3.0,,active,,,,,UNMAPPED,
mcl633,microbiology_culture,organism_group,gram_negative_diplococci,gram_negative_diplococci,2.1;3.0,,active,,,,,UNMAPPED,
mcl634,microbiology_culture,organism_group,gram_negative_rod,gram_negative_rod,2.1;3.0,,active,,,,,UNMAPPED,
mcl635,microbiology_culture,organism_group,gram_positive_cocci,gram_positive_cocci,2.1;3.0,,active,,,,,UNMAPPED,
mcl636,microbiology_culture,organism_group,gram_positive_rod,gram_positive_rod,2.1;3.0,,active,,,,,UNMAPPED,
mcl637,microbiology_culture,organism_group,haemophilus,haemophilus,2.1;3.0,,active,,,,,UNMAPPED,
mcl638,microbiology_culture,organism_group,helicobacter_pylori,helicobacter_pylori,2.1;3.0,,active,,,,,UNMAPPED,
mcl639,microbiology_culture,organism_group,hepatitis_a,hepatitis_a,2.1;3.0,,active,,,,,UNMAPPED,
mcl640,microbiology_culture,organism_group,hepatitis_b,hepatitis_b,2.1;3.0,,active,,,,,UNMAPPED,
mcl641,microbiology_culture,organism_group,hepatitis_c,hepatitis_c,2.1;3.0,,active,,,,,UNMAPPED,
mcl642,microbiology_culture,organism_group,herpes_simplex,herpes_simplex,2.1;3.0,,active,,,,,UNMAPPED,
mcl643,microbiology_culture,organism_group,herpes_zoster,herpes_zoster,2.1;3.0,,active,,,,,UNMAPPED,
mcl644,microbiology_culture,organism_group,hhv_6,hhv_6,2.1;3.0,,active,,,,,UNMAPPED,
mcl645,microbiology_culture,organism_group,hiv_htlv,hiv_htlv,2.1;3.0,,active,,,,,UNMAPPED,
mcl646,microbiology_culture,organism_group,influenza,influenza,2.1;3.0,,active,,,,,UNMAPPED,
mcl647,microbiology_culture,organism_group,klebsiella,klebsiella,2.1;3.0,,active,,,,,UNMAPPED,
mcl648,microbiology_culture,organism_group,lactobacillus,lactobacillus,2.1;3.0,,active,,,,,UNMAPPED,
mcl649,microbiology_culture,organism_group,legionella,legionella,2.1;3.0,,active,,,,,UNMAPPED,
mcl650,microbiology_culture,organism_group,leptospira,leptospira,2.1;3.0,,active,,,,,UNMAPPED,
mcl651,microbiology_culture,organism_group,leptotrichia_buccalis,leptotrichia_buccalis,2.1;3.0,,active,,,,,UNMAPPED,
mcl652,microbiology_culture,organism_group,leuconostoc,leuconostoc,2.1;3.0,,active,,,,,UNMAPPED,
mcl653,microbiology_culture,organism_group,listeria,listeria,2.1;3.0,,active,,,,,UNMAPPED,
